Release date,Product,Platform,Impact,Max Severity,Article,Article (Link),Download,Download (Link),Build Number,Details,Details (Link)
"Apr 8, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Remote Code Execution,Critical,5055561,https://support.microsoft.com/help/5055561,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055561,6.1.7601.27670,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Remote Code Execution,Critical,5055570,https://support.microsoft.com/help/5055570,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055570,6.1.7601.27670,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Critical,5055609,https://support.microsoft.com/help/5055609,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055609,6.0.6003.23220,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Critical,5055596,https://support.microsoft.com/help/5055596,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055596,6.0.6003.23220,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2008 for x64-based Systems Service Pack 2,,Remote Code Execution,Critical,5055609,https://support.microsoft.com/help/5055609,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055609,6.0.6003.23220,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2008 for x64-based Systems Service Pack 2,,Remote Code Execution,Critical,5055596,https://support.microsoft.com/help/5055596,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055596,6.0.6003.23220,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Critical,5055609,https://support.microsoft.com/help/5055609,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055609,6.0.6003.23220,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Critical,5055596,https://support.microsoft.com/help/5055596,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055596,6.0.6003.23220,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Remote Code Execution,Critical,5055609,https://support.microsoft.com/help/5055609,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055609,6.0.6003.23220,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2008 for 32-bit Systems Service Pack 2,,Remote Code Execution,Critical,5055596,https://support.microsoft.com/help/5055596,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055596,6.0.6003.23220,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2016 (Server Core installation),,Remote Code Execution,Critical,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2016,,Remote Code Execution,Critical,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 Version 1607 for x64-based Systems,,Remote Code Execution,Critical,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 Version 1607 for 32-bit Systems,,Remote Code Execution,Critical,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 for x64-based Systems,,Remote Code Execution,Critical,5055547,https://support.microsoft.com/help/5055547,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055547,10.0.10240.20978,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 for 32-bit Systems,,Remote Code Execution,Critical,5055547,https://support.microsoft.com/help/5055547,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055547,10.0.10240.20978,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2025,,Remote Code Execution,Critical,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 11 Version 24H2 for x64-based Systems,,Remote Code Execution,Critical,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 11 Version 24H2 for ARM64-based Systems,,Remote Code Execution,Critical,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025","Windows Server 2022, 23H2 Edition (Server Core installation)",,Remote Code Execution,Critical,5055527,https://support.microsoft.com/help/5055527,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055527,10.0.25398.1551,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 11 Version 23H2 for x64-based Systems,,Remote Code Execution,Critical,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22631.5189,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 11 Version 23H2 for ARM64-based Systems,,Remote Code Execution,Critical,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22631.5189,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2025 (Server Core installation),,Remote Code Execution,Critical,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 Version 22H2 for 32-bit Systems,,Remote Code Execution,Critical,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 Version 22H2 for ARM64-based Systems,,Remote Code Execution,Critical,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 Version 22H2 for x64-based Systems,,Remote Code Execution,Critical,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 11 Version 22H2 for x64-based Systems,,Remote Code Execution,Critical,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Remote Code Execution,Critical,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 Version 21H2 for x64-based Systems,,Remote Code Execution,Critical,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 Version 21H2 for ARM64-based Systems,,Remote Code Execution,Critical,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 Version 21H2 for 32-bit Systems,,Remote Code Execution,Critical,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2022 (Server Core installation),,Remote Code Execution,Critical,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2022,,Remote Code Execution,Critical,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2019 (Server Core installation),,Remote Code Execution,Critical,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2019,,Remote Code Execution,Critical,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Critical,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows 10 Version 1809 for 32-bit Systems,,Remote Code Execution,Critical,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686
"Apr 8, 2025",Windows Server 2012 R2 (Server Core installation),,Denial of Service,Important,5055557,https://support.microsoft.com/help/5055557,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055557,6.3.9600.22523,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680
"Apr 8, 2025",Windows Server 2012 R2,,Denial of Service,Important,5055557,https://support.microsoft.com/help/5055557,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055557,6.3.9600.22523,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680
"Apr 8, 2025",Windows Server 2016 (Server Core installation),,Denial of Service,Important,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680
"Apr 8, 2025",Windows Server 2016,,Denial of Service,Important,5055521,https://support.microsoft.com/help/5055521,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680
"Apr 8, 2025",Windows Server 2025,,Denial of Service,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680
"Apr 8, 2025",Windows Server 2025 (Server Core installation),,Denial of Service,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680
"Apr 8, 2025",Windows Server 2022 (Server Core installation),,Denial of Service,Important,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680
"Apr 8, 2025",Windows Server 2022,,Denial of Service,Important,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680
"Apr 8, 2025",Windows Server 2019 (Server Core installation),,Denial of Service,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680
"Apr 8, 2025",Windows Server 2019,,Denial of Service,Important,5055519,https://support.microsoft.com/help/5055519,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680
"Apr 8, 2025",Windows Server 2025,,Elevation of Privilege,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 11 Version 24H2 for x64-based Systems,,Elevation of Privilege,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 11 Version 24H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025","Windows Server 2022, 23H2 Edition (Server Core installation)",,Elevation of Privilege,Important,5055527,https://support.microsoft.com/help/5055527,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055527,10.0.25398.1551,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 11 Version 23H2 for x64-based Systems,,Elevation of Privilege,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22631.5189,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22631.5189,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 10 Version 22H2 for 32-bit Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 10 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 11 Version 22H2 for x64-based Systems,,Elevation of Privilege,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 10 Version 21H2 for x64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 10 Version 21H2 for ARM64-based Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows 10 Version 21H2 for 32-bit Systems,,Elevation of Privilege,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows Server 2022 (Server Core installation),,Elevation of Privilege,Important,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows Server 2022,,Elevation of Privilege,Important,5055526,https://support.microsoft.com/help/5055526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055526,10.0.20348.3453,CVE-2025-26681,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26681
"Apr 8, 2025",Windows Server 2012 R2 (Server Core installation),,Remote Code Execution,Important,5055557,https://support.microsoft.com/help/5055557,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055557,6.3.9600.22523,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows Server 2012 R2,,Remote Code Execution,Important,5055557,https://support.microsoft.com/help/5055557,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055557,6.3.9600.22523,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows Server 2012 (Server Core installation),,Remote Code Execution,Important,5055581,https://support.microsoft.com/help/5055581,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055581,6.2.9200.25423,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows Server 2012,,Remote Code Execution,Important,5055581,https://support.microsoft.com/help/5055581,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055581,6.2.9200.25423,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Remote Code Execution,Important,5055561,https://support.microsoft.com/help/5055561,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055561,6.1.7601.27670,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Remote Code Execution,Important,5055570,https://support.microsoft.com/help/5055570,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055570,6.1.7601.27670,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Remote Code Execution,Important,5055561,https://support.microsoft.com/help/5055561,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055561,6.1.7601.27670,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Remote Code Execution,Important,5055570,https://support.microsoft.com/help/5055570,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055570,6.1.7601.27670,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Important,5055609,https://support.microsoft.com/help/5055609,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055609,6.0.6003.23220,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Important,5055596,https://support.microsoft.com/help/5055596,Security Only,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055596,6.0.6003.23220,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows 11 Version 24H2 for x64-based Systems,,Remote Code Execution,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows 11 Version 24H2 for ARM64-based Systems,,Remote Code Execution,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025","Windows Server 2022, 23H2 Edition (Server Core installation)",,Remote Code Execution,Important,5055527,https://support.microsoft.com/help/5055527,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055527,10.0.25398.1551,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows 11 Version 23H2 for x64-based Systems,,Remote Code Execution,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22631.5189,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows 11 Version 23H2 for ARM64-based Systems,,Remote Code Execution,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22631.5189,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows Server 2025 (Server Core installation),,Remote Code Execution,Important,5055523,https://support.microsoft.com/help/5055523,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055523,10.0.26100.3775,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows 10 Version 22H2 for 32-bit Systems,,Remote Code Execution,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows 10 Version 22H2 for ARM64-based Systems,,Remote Code Execution,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows 10 Version 22H2 for x64-based Systems,,Remote Code Execution,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19045.5737,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows 11 Version 22H2 for x64-based Systems,,Remote Code Execution,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows 11 Version 22H2 for ARM64-based Systems,,Remote Code Execution,Important,5055528,https://support.microsoft.com/help/5055528,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055528,10.0.22621.5189,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
"Apr 8, 2025",Windows 10 Version 21H2 for x64-based Systems,,Remote Code Execution,Important,5055518,https://support.microsoft.com/help/5055518,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055518,10.0.19044.5737,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668
